-1.49215e-13
-1.49625e-13
-1.50034e-13
-1.50443e-13
-1.50717e-13
-1.50793e-13
-1.50868e-13
-1.50944e-13
-1.51019e-13
-1.51094e-13
-1.5117e-13
-1.51245e-13
-1.66075e-13
-1.66277e-13
-1.66478e-13
-1.66678e-13
-1.66879e-13
-1.67078e-13
-1.67277e-13
-1.67476e-13
-1.67674e-13
-1.67872e-13
-1.68069e-13
-1.68266e-13
-1.68462e-13
-1.68658e-13
-1.68853e-13
-1.69048e-13
-1.69243e-13
-1.69437e-13
-1.6963e-13
-1.69823e-13
-1.70016e-13
-1.70208e-13
-1.704e-13
-1.70591e-13
-1.70782e-13
-1.70972e-13
-1.71162e-13
-1.71352e-13
-1.71541e-13
-1.7173e-13
-1.71918e-13
-1.72106e-13
-1.72293e-13
-1.7248e-13
-1.72666e-13
-1.72852e-13
-1.73038e-13
-1.73223e-13
-1.73408e-13
-1.73592e-13
-1.73776e-13
-1.7396e-13
-1.74143e-13
-1.74326e-13
-1.74508e-13
-1.7469e-13
-1.74871e-13
-1.75052e-13
-1.75233e-13
-1.75413e-13
-1.75593e-13
-1.75772e-13
-1.75951e-13
-1.7613e-13
-1.76308e-13
-1.76486e-13
-1.76663e-13
-1.7684e-13
-1.77017e-13
-1.77193e-13
-1.77369e-13
-1.77545e-13
-1.7772e-13
-1.77894e-13
-1.78069e-13
-1.78243e-13
-1.78416e-13
-1.78589e-13
-1.78762e-13
-1.78935e-13
-1.79107e-13
-1.79278e-13
-1.7945e-13
-1.79621e-13
-1.79791e-13
-1.79961e-13
-1.80131e-13
-1.80301e-13
-1.8047e-13
-1.80638e-13
-1.80807e-13
-1.80975e-13
-1.81142e-13
-1.8131e-13
-1.81477e-13
-1.81643e-13
-1.81809e-13
-1.81975e-13
-1.82141e-13
-1.82306e-13
-1.82471e-13
-1.82635e-13
-1.82799e-13
-1.82963e-13
-1.83127e-13
-1.8329e-13
-1.83452e-13
-1.83615e-13
-1.83777e-13
-1.83939e-13
-1.841e-13
-1.84261e-13
-1.84422e-13
-1.84582e-13
-1.84742e-13
-1.84902e-13
-1.85061e-13
-1.8522e-13
-1.85379e-13
-1.85537e-13
-1.85695e-13
-1.85853e-13
-1.8601e-13
-1.86168e-13
-1.86324e-13
-1.86481e-13
-1.86637e-13
-1.86793e-13
-1.86948e-13
-1.87103e-13
-1.87258e-13
-1.87413e-13
-1.87567e-13
-1.87721e-13
-1.87874e-13
-1.88027e-13
-1.8818e-13
-1.88333e-13
-1.88485e-13
-1.88637e-13
-1.88789e-13
-1.8894e-13
-1.89091e-13
-1.89242e-13
-1.89393e-13
-1.89543e-13
-1.89693e-13
-1.89842e-13
-1.89992e-13
-1.9014e-13
