1000,0.383947,0.380765,0.235288
45994,0.619535,0.194606,0.185859
90988,0.919159,0.0173838,0.0634568
135982,0.962935,0.0177212,0.0193436
180976,0.952321,0.0107778,0.0369012
225970,0.97817,0.00651121,0.0153193
270964,0.453979,0.244339,0.301682
315958,0.779632,0.154831,0.0655371
360952,0.971803,0.0268944,0.00130299
405946,0.99391,0.00187333,0.00421671
450940,0.800533,0.118597,0.0808708
495934,0.577903,0.253518,0.16858
540928,0.790023,0.0983556,0.111622
585922,0.448281,0.316531,0.235188
630916,0.783535,0.146196,0.0702696
675910,0.241897,0.572105,0.185998
720904,0.732636,0.146535,0.120829
765898,0.177811,0.401004,0.421185
810892,0.64931,0.148308,0.202382
855886,0.535154,0.196836,0.26801
900880,0.277036,0.350506,0.372458
945874,0.653522,0.231515,0.114963
990868,0.913935,0.0556917,0.0303736
1.03586e+06,0.971577,0.00872601,0.0196975
1.08086e+06,0.570359,0.318837,0.110804
1.12585e+06,0.20858,0.39658,0.39484
1.17084e+06,0.916868,0.0356914,0.0474411
1.21584e+06,0.223721,0.418924,0.357355
1.26083e+06,0.556116,0.233799,0.210085
1.30583e+06,0.987497,0.00458815,0.0079151
1.35082e+06,0.750849,0.175611,0.0735408
1.39581e+06,0.613512,0.2905,0.0959879
1.44081e+06,0.588895,0.206284,0.204821
1.4858e+06,0.636339,0.237955,0.125706
1.5308e+06,0.860756,0.115908,0.0233362
1.57579e+06,0.974052,0.0243401,0.00160822
1.62078e+06,0.551234,0.365228,0.083538
1.66578e+06,0.186597,0.383854,0.429548
1.71077e+06,0.650256,0.276245,0.0734997
1.75577e+06,0.889692,0.100876,0.0094325
1.80076e+06,0.194471,0.498098,0.307431
1.84575e+06,0.739691,0.143914,0.116395
1.89075e+06,0.52119,0.316933,0.161877
1.93574e+06,0.414022,0.455896,0.130083
1.98074e+06,0.80173,0.125177,0.0730927
2.02573e+06,0.364423,0.287039,0.348538
2.07072e+06,0.759098,0.206763,0.0341388
2.11572e+06,0.440922,0.446799,0.112279
2.16071e+06,0.569951,0.185995,0.244054
2.20571e+06,0.766167,0.077585,0.156248
2.2507e+06,0.240785,0.39236,0.366855
2.29569e+06,0.934903,0.0208345,0.0442628
2.34069e+06,0.340827,0.409201,0.249972
2.38568e+06,0.473939,0.414861,0.1112
2.43068e+06,0.877752,0.0567213,0.0655265
2.47567e+06,0.237197,0.517481,0.245322
2.52066e+06,0.546005,0.358551,0.0954438
2.56566e+06,0.976172,0.011066,0.0127622
2.61065e+06,0.337809,0.408663,0.253528
2.65565e+06,0.331822,0.382492,0.285687
2.70064e+06,0.89448,0.0403972,0.0651226
2.74563e+06,0.621412,0.253781,0.124807
2.79063e+06,0.185936,0.464782,0.349282
2.83562e+06,0.540826,0.197663,0.261511
2.88062e+06,0.955981,0.0242395,0.0197799
2.92561e+06,0.584686,0.299115,0.116199
2.9706e+06,0.170725,0.635441,0.193833
3.0156e+06,0.456073,0.343672,0.200254
3.06059e+06,0.862116,0.0733411,0.0645433
3.10559e+06,0.806683,0.145759,0.0475577
3.15058e+06,0.359344,0.331985,0.30867
3.19557e+06,0.173841,0.640819,0.18534
3.24057e+06,0.532992,0.378007,0.0890012
3.28556e+06,0.907512,0.0218776,0.07061
3.33056e+06,0.84317,0.130932,0.0258987
3.37555e+06,0.476352,0.227922,0.295726
3.42054e+06,0.204131,0.376059,0.41981
3.46554e+06,0.320849,0.531781,0.14737
3.51053e+06,0.736131,0.213048,0.0508212
3.55553e+06,0.912172,0.0405736,0.0472546
3.60052e+06,0.833589,0.046397,0.120014
3.64551e+06,0.455633,0.286994,0.257373
3.69051e+06,0.211336,0.512283,0.276381
3.7355e+06,0.222387,0.550483,0.22713
3.7805e+06,0.535234,0.199064,0.265702
3.82549e+06,0.820381,0.143736,0.0358825
3.87048e+06,0.944985,0.0192734,0.0357416
3.91548e+06,0.766833,0.163605,0.0695616
3.96047e+06,0.522643,0.208932,0.268425
4.00547e+06,0.266298,0.39466,0.339042
4.05046e+06,0.210595,0.375687,0.413718
4.09545e+06,0.33781,0.522373,0.139816
4.14045e+06,0.665938,0.217426,0.116636
4.18544e+06,0.913723,0.0605077,0.0257693
4.23044e+06,0.947641,0.0194526,0.0329062
4.27543e+06,0.856618,0.129436,0.0139456
4.32042e+06,0.581688,0.281469,0.136843
4.36542e+06,0.341525,0.435646,0.222829
4.41041e+06,0.190587,0.630506,0.178907
4.45541e+06,0.219632,0.37998,0.400388
